V1,V2,V3,Amount,Class
-1.44468229,-0.225131605,1.717263113,6.52,0
-0.595826239,0.662619116,1.202479817,0.77,0
1.966451198,0.21136796,-1.921691773,59.7,0
-0.520392187,1.094955531,0.143731997,1,0
-1.611454496,1.857306988,-0.464248505,32.5,0
2.06264187,-0.049871657,-1.060783765,1.29,0
-1.47722493,-0.081140559,1.199358178,2.69,0
1.173510648,0.348826171,0.605716431,3.8,0
-2.269794503,1.906139974,-1.393136972,5.19,0
-0.835703038,1.235962357,1.293449015,19.99,0
1.195218488,-0.000331944,0.931958284,11.41,0
1.895117652,0.568296323,-0.880512537,29.99,0
-1.911455307,2.096653707,0.928064699,49.99,0
1.799634156,0.210425877,0.370810878,13.65,0
2.105084653,-0.026664715,-1.66072114,1,0
-5.337330861,-8.424176859,-3.306978241,463.96,0
1.570772202,-2.41765343,-3.131204316,458,0
-0.218898617,1.353449046,-1.339856535,13.04,0
1.125416527,-0.067825248,-0.325972224,90.9,0
-0.29400651,0.344232801,0.163189522,0.89,0
-3.617153964,3.113129585,-3.409100447,17.72,0
-0.566179816,1.230511672,0.900833931,27.41,0
-0.947558299,0.721678034,1.120307717,16.13,0
1.233602288,0.388858793,0.449928356,1.79,0
-0.417237835,0.849833359,1.461108917,51.95,0
-0.298065865,0.500490264,1.568326355,29.9,0
2.016574645,-0.778741085,-2.713520663,142.48,0
0.255384536,-2.200840061,0.432582036,477,0
1.585455812,-1.127164943,-0.286064611,20,0
-1.046465692,1.818657431,-0.935166917,9.83,0
1.82005238,-1.408304539,0.296715089,133.5,0
1.904055388,-0.226985007,-1.657040593,69.32,0
1.136752053,-0.103769567,0.904686444,6.47,0
-0.365615238,1.685004399,-1.768012832,11.72,0
-0.158064097,1.07255972,1.096258675,1,0
2.011989767,-1.548324488,-0.299211367,85,0
-1.357693177,0.10403272,-0.478833699,63.02,0
-0.906508011,1.446440635,1.190682904,0.89,0
0.14541546,1.013486324,-0.965763484,32.37,0
-6.760095638,-1.425248487,-4.384896275,104.78,0
-2.327996886,0.715640149,1.559550814,76.72,0
1.194254473,0.242069679,0.849169451,12.52,0
-0.282761005,1.132844331,0.705546863,1.98,0
-0.452266505,0.138681045,-0.732911773,49,0
1.067404453,0.08715265,0.100938363,85.9,0
1.263377134,0.433799413,-0.89517248,1,0
-0.078618414,-2.762802851,-0.598131039,741.13,0
-2.549562444,-1.593829824,0.977398472,276,0
-2.017301719,-0.438077766,0.462832666,163,0
1.814265092,-0.678789345,-0.026390783,66.95,0
1.355078167,-0.724510949,1.368546274,9.99,0
-1.406414773,0.312892915,1.964883277,276,0
-0.758008288,1.194036114,1.468458551,10.48,0
-0.349659976,0.927427482,1.419134675,13.04,0
-0.767143313,0.256965375,1.190644228,1.16,0
-2.676628463,-1.656385619,0.430817508,1.98,0
-1.537726877,0.184808024,1.23002418,15.21,0
1.320679346,-0.97862259,-0.81104072,99.84,0
-0.716032251,1.110060505,-0.385563015,9.88,0
0.708099449,-1.476966888,-0.128570189,301.5,0
1.079451144,-0.024382705,0.562952916,40.25,0
-0.544705765,0.54989067,1.221826107,46.98,0
-2.010519029,-5.498216143,-1.982491662,1684.35,0
2.035264621,-0.129772325,-1.186158171,0.89,0
-3.067287704,-1.290510469,1.197498893,223.44,0
0.147799808,-3.845555567,-1.728862489,991.86,0
1.869608318,-0.245121191,-2.297909867,108.9,0
-2.85137374,-0.56552059,-0.000553535,70.11,0
2.277318976,-1.193849468,-2.566156346,57,0
-0.690897017,0.828992686,1.836637156,22,0
0.020749152,1.015982746,-0.031826275,1,0
-2.095916815,-3.091923458,1.616290038,8.7,0
2.053311214,0.089734648,-1.681835669,8.99,0
1.789516493,-0.231811895,-1.952443427,127.32,0
-0.385962767,0.238383214,2.467008897,59.85,0
-0.509370694,0.690917957,0.826499,24.95,0
-0.843592147,-0.476147843,1.261112065,281.72,0
0.886305843,-0.545110403,-0.027547582,155,0
-1.655014397,0.418694037,1.807250585,30,0
-0.893173712,0.563686801,0.853871969,8.36,0
-3.739636782,-4.561609745,1.206257034,89.95,0
-0.452076005,0.482182576,2.337732173,6.44,0
1.314337103,0.570677732,-0.672323423,0.76,0
-8.159212764,-8.296286768,-3.769698225,1214.96,0
-0.873993483,1.787540701,-0.73449923,0.76,0
2.004309474,0.025891645,-1.630176922,8.99,0
1.783041019,-0.886983633,-2.158214565,200,0
0.005133675,0.757582366,0.13644011,11.78,0
1.694045322,0.078210251,-3.004953405,110.9,0
-0.423828286,-0.182789999,-1.099989919,409,0
1.091308715,0.181370905,0.470222712,26,0
-0.380545031,1.096921049,1.319965497,1.29,0
1.094536303,-0.485171041,1.081638085,46.91,0
0.347929758,-0.210444378,0.369364016,21.58,0
1.298897892,-1.050674022,-0.301586977,37.57,0
1.940952759,0.679467576,-1.935202588,32.1,0
-0.742639275,0.428718743,0.991886963,83,0
2.036040816,-0.522289369,-1.610124724,56.86,0
-1.163645012,1.64419172,-3.115513485,0.77,0
0.55025857,-1.373585755,0.820072375,279.76,0
-0.256630795,0.538421009,-0.328883638,36.05,0
1.966017243,-0.384823598,-0.219142454,9.99,0
2.074261891,0.0453951,-1.479168575,8.99,0
-1.789377769,1.680987954,-1.027426828,29.69,0
-0.746973991,1.248031382,-0.456743599,49.99,0
1.784433434,-1.046462026,-0.470427221,74,0
-1.728764256,0.381459625,1.180183915,28.62,0
1.917693649,-0.421875345,-1.660221136,76.4,0
-0.582544974,0.753049386,1.316025107,38.42,0
0.025618726,0.744825344,0.160311482,3.98,0
-2.0206983,1.776252958,-1.065479374,1,0
-1.310867789,-0.549398513,2.86503425,178.47,0
1.888665677,-0.215274822,-0.393240731,16.45,0
1.121595969,0.025358899,1.205011919,15,0
-4.423132604,-1.449701918,-1.40107335,507.76,0
2.033668368,-0.319265021,-1.783526494,39.67,0
-1.136125399,-0.321110151,1.228763224,6,0
-0.884419129,0.924632101,1.407010304,1.29,0
1.287936245,-0.066281792,0.407115949,14.95,0
1.203088962,0.02708088,0.846168967,15.68,0
2.182556428,-1.043711551,-0.989335516,29.99,0
-0.823360513,0.281618274,2.71254494,70.69,0
-0.793949174,1.115447423,1.122359508,52,0
2.024316781,-0.123665234,-0.758445177,0.01,0
1.100716789,-0.016370941,0.688127954,25,0
2.024270114,-0.231431658,-1.449873855,1,0
1.961164575,-0.009108359,-1.793437736,35.38,0
-4.450376987,-2.216496288,-1.202130124,774.82,0
-0.42994226,1.629107347,-1.623568184,14.99,0
-1.617172184,2.182845395,-0.88356772,0.99,0
-0.850230253,-0.251427476,0.420254396,398.62,0
1.316781134,-1.513301969,0.371400217,114,0
-0.655487177,1.042699305,1.21388063,28.11,0
-0.330522826,-1.085294222,2.37954425,36,0
1.213392351,0.236815084,0.258125354,1.29,0
0.861943758,-0.419736002,0.342298916,19.95,0
-1.312375843,1.444763158,-0.263747267,65.85,0
1.895857559,0.30003744,-0.177957896,0,0
-1.082253574,0.278209481,0.60946559,136.6,0
1.533254011,-1.267795546,-0.094796808,228.75,0
2.019997566,-0.902833511,-1.590241063,22,0
1.874502241,-0.528952906,-1.184109228,79.95,0
1.236529874,-0.220295639,0.466520574,9.9,0
1.175421964,-0.311665372,1.198527825,11.5,0
-1.198374691,1.000622027,1.096541724,39,0
1.984306643,0.236670748,-1.329742229,4.49,0
-0.687704472,1.235197674,-1.534530176,38.45,0
2.01238537,0.147708039,-1.818004359,16.31,0
1.334125395,-0.090835144,0.015870733,10,0
-0.89221153,0.422794057,0.098428279,500,0
-0.596552288,0.871053555,1.523903392,15.45,0
-0.908455153,0.110549626,0.567887407,37.83,0
2.023815207,0.458037501,-2.416361497,9.99,0
-0.08760197,0.973902642,-1.040523629,59,0
-2.129790213,-1.048257958,0.622258587,27.54,0
1.218641607,0.099754373,0.042332957,33,0
-0.185769695,0.088002091,-0.247569227,55.85,0
-0.805452195,0.831221349,0.467136517,5,0
-0.350941937,0.787310456,-0.032348171,1.78,0
-1.386380483,2.199543447,1.525806646,38.03,0
2.117341646,0.705818763,-3.239809228,0.76,0
-0.950548128,0.672939433,1.487101717,15.98,0
2.002506636,-0.992566946,-0.801587777,81.4,0
2.353870139,-1.231415909,-1.506612903,1,0
-0.051510633,-0.042915346,1.083098408,90,0
-2.151291052,-0.924177105,1.155999369,7.03,0
-2.096024123,1.328503046,0.541098366,20.5,0
-0.407989392,1.364672872,1.692288436,15.16,0
0.980773379,-0.760750672,1.023757589,60,0
2.098976431,0.18343256,-2.139423824,14.9,0
2.033632996,-0.21590064,-1.210959204,1.29,0
1.861179415,-0.182607753,-0.413621309,36.98,0
-1.782826894,0.731779323,0.973842641,6.99,0
1.130180102,0.200245679,-0.142092817,1.29,0
-1.296154473,1.796180028,-0.103716217,1.98,0
-2.778900348,2.429169524,0.130465548,0.77,0
-0.65126328,-0.336935068,1.592811524,188.79,0
2.09905071,0.027669981,-2.50922207,34.1,0
0.076032216,0.896903503,0.004316274,9.99,0
-0.645630996,1.635747812,0.588820669,1,0
-1.349281169,2.518595011,-0.580891924,1,0
-1.141372389,1.051071153,1.387714172,1.23,0
2.035362019,-0.154987713,-2.958748151,4.49,0
-1.269484023,1.250040292,0.688781132,11.99,0
1.980177151,-0.648668697,-1.793817598,13.94,0
0.814834929,2.665546214,-2.398810841,0,0
0.574040757,-1.829477345,-0.452163525,418.6,0
1.951930416,-0.329165936,-0.217792347,9.99,0
-1.21250204,-0.058850913,1.823434553,48.94,0
1.186033442,-0.294143905,1.019719239,11.85,0
-0.216208141,1.216477545,-1.295701047,5.9,0
1.303665113,-1.099231978,1.630041235,7.5,0
1.230192478,-0.712400988,-0.132175469,105,0
1.431925068,-1.232906644,0.083541246,82,0
-1.971004075,1.532904419,-1.562072268,9.95,0
1.916525358,-0.092658761,-1.805676119,48.1,0
1.885515825,-1.526054393,-0.937660382,145.2,0
1.087872857,-0.023121796,0.243478935,60,0
1.031031142,-0.089400569,1.38716198,15.46,0
-2.075789231,-0.685604347,1.783195489,70.46,0
1.94336128,0.800912583,-1.081741165,5.26,0
-0.65432712,-1.693350991,1.360037189,515.69,0
-0.227233104,0.717863254,0.32429293,7.28,0
0.330406989,-0.541045217,0.220985051,3.95,0
1.918440323,-1.326447892,-0.396000907,37.85,0
1.900298686,-0.27457637,-0.408939507,10.01,0
-0.402046909,0.910761136,1.850767825,19.98,0
-1.652345537,0.364508163,-0.020182548,958.99,0
-0.090223364,0.893755396,0.390440151,8.92,0
0.429001752,0.219192198,-0.966561168,34,0
-0.423045833,0.919522279,0.847483005,0.43,0
1.217423791,0.077738098,-0.071745621,1,0
-0.425927429,0.240926427,1.09335186,63,0
1.310887097,-0.022966019,0.094568501,18.07,0
2.037753182,0.119797728,-1.725537787,12.9,0
1.104694128,-0.065431284,0.709057952,29.99,0
2.040211058,-0.146974975,-2.955933665,1.98,0
1.051141969,-0.369238663,1.063249429,14.49,0
-2.229389095,0.360400982,1.278808515,37.99,0
-0.587314346,1.176063239,1.030844465,28.76,0
-0.219924349,-0.177210752,1.374080063,11,0
-0.392170738,0.666225532,0.776280992,35.95,0
-1.718699123,1.221574385,1.39240396,7.91,0
2.033491954,0.766968707,-2.107554988,0.76,0
-3.597067168,-1.497241979,0.345080876,187.33,0
1.090359822,0.124817487,0.990670087,14.46,0
1.799637289,-1.402092279,-1.147306657,218.82,0
1.214973454,0.317952141,0.281493886,0.89,0
-0.468418098,-0.090918331,2.248138151,11.4,0
-0.766727767,-0.448225893,0.768795573,226.31,0
-0.635277714,0.901302324,-0.742733935,47,0
0.137022953,-2.027368199,-0.750828683,594.96,0
-0.624946298,1.165992095,1.143964385,2.69,0
-0.094457807,0.391517029,0.938640687,6.5,0
-0.884568184,0.889891132,2.631569809,65.35,0
-0.620284714,0.994930761,1.345367323,23,0
1.177535932,-0.180911227,0.46723527,47.85,0
0.018613461,-1.414883726,-0.277265384,605.16,0
-14.51575826,-19.7454171,-0.866646424,58,0
2.148846798,-0.822258886,-1.40169634,37.85,0
0.917478573,-0.231851267,0.159094355,126,0
-0.448419552,1.197360234,0.879770921,0,0
1.251066815,1.449307909,-1.433463265,1,0
1.975141136,-1.409942035,-0.972377526,119.97,0
2.304908717,-1.387659827,-0.934354084,10,0
-0.839932042,0.888842539,1.505881614,7.5,0
1.189935331,0.27965884,0.191969289,8.26,0
1.491135671,-0.925686299,0.733929407,19.6,0
-0.072746352,-3.149716275,0.315871979,750,0
1.316765952,-1.390377863,-0.135683964,114,0
1.870990692,-0.710630913,-2.312352597,79.95,0
-3.194053959,-0.666322237,0.856946053,24.5,0
-0.914344917,0.99579961,1.61411369,25.16,0
-0.009276266,0.822344048,-0.062816753,5,0
-0.941674325,0.887613085,1.294231612,1,0
-0.287322626,0.904185955,-0.180969836,6.78,0
1.158912938,-0.857451625,0.654532378,15,0
1.93527456,-0.704503769,-0.336555555,37.69,0
-0.070926014,0.934862504,-2.309908309,100.44,0
-1.7254327,0.60037112,1.993581288,499,0
-0.923789765,0.987225809,1.755880249,18.83,0
2.015499677,-0.003791079,-0.879788793,10.99,0
1.324407846,-0.82157113,0.236852296,56.7,0
2.137669472,-1.35873395,-1.031719848,91,0
0.019255812,0.471698112,0.868060279,2.61,0
2.057434798,-0.167763875,-1.346751876,12.01,0
1.67311909,-0.498398928,-0.721573371,179.86,0
-0.724098684,-1.747660507,0.335599239,295.2,0
-0.483226894,1.349745268,-1.052945858,7,0
-0.573383038,0.504804546,1.962264907,8.28,0
-1.066265113,-0.464094973,-0.409456326,1,0
0.28328052,-1.285852589,-0.113024047,464.34,0
-0.730970055,0.796144666,1.638852984,39.5,0
-1.549216966,0.444995157,1.953795391,73.02,0
-1.350611389,2.153360207,-0.970506593,7.19,0
0.820892128,-1.77393045,0.856255823,278.66,0
-1.927537958,-1.955584208,1.12301824,500,0
-2.045484478,-0.603428325,-0.386027637,350,0
-1.38297475,0.719101816,0.846013463,5.94,0
1.888899944,-0.582634289,-0.665227372,1.5,0
-0.123309308,-2.995223875,-1.047878296,801.42,0
2.041887555,-0.15392079,-1.124151251,9.99,0
-0.679306599,0.683665107,2.505634298,45,0
2.133968943,0.084221218,-1.344172872,4.48,0
-1.839214127,1.375050801,1.386678585,126.38,0
1.146904498,-0.756677803,0.591155224,20.6,0
-0.655672141,-0.087974666,1.067573624,10,0
1.928077644,-0.314436611,-1.141499056,46.22,0
-0.813215602,0.706007706,2.219113221,10.71,0
0.167597306,1.11608715,-0.469340663,1.98,0
1.359846974,-0.59480695,1.010821109,19.99,0
1.878360204,0.484091348,-1.637040323,11.78,0
1.109699411,-0.279205934,1.329665703,11.5,0
-0.272968779,-4.194840835,-1.978983084,1200,0
-0.28860658,1.034042289,-0.809600176,1,0
-0.554286284,0.921649326,0.577475277,40,0
-0.505370588,0.586754746,-3.299471344,614.88,0
-1.157852583,0.653327502,2.665103129,9.73,0
-1.329111231,2.121352095,-1.97694805,9.99,0
2.064121081,-0.080258115,-1.079898664,1.29,0
-3.692347722,3.008840761,-1.121493919,66.39,0
-2.033130167,-0.030413456,-0.711682996,108,0
-0.271081076,0.483073244,0.479362168,42.9,0
-0.662345129,1.163924953,0.897344061,34,0
-0.806122549,-0.260665392,-0.486655855,83.52,0
-1.449190649,1.708987107,0.931009744,1,0
1.293148791,0.278427954,0.063205096,1.98,0
0.169730779,0.58351305,0.131956254,67.88,0
-0.136762443,1.209796388,-0.858089703,9.98,0
2.065152821,-0.112534864,-1.341220279,1,0
-1.070055502,0.12585363,0.716052798,40,0
-17.85733786,3.313443116,-11.02904928,152.65,0
0.920012795,-0.2034199,0.21677813,144,0
2.066839358,0.05220857,-1.293936549,0.99,0
2.059200196,-0.076234977,-1.100070854,1.29,0
1.238350723,-0.306013293,0.057463118,23.06,0
0.189166526,0.563899845,-0.191977182,35.65,0
1.025982821,-0.203474901,0.913965691,33.99,0
1.962469443,-0.359930134,-0.22285239,3.58,0
1.344348238,-1.246953027,-0.261863678,85.41,0
-1.263525445,0.433036278,1.173826041,20.42,0
1.088865693,0.26111515,0.526399773,37.06,0
-3.257651432,-0.776659028,1.814048335,7.15,0
-1.196276321,0.872898517,2.119306706,14.51,0
2.04802315,0.145917736,-1.764050697,1.98,0
1.974860564,-0.026069045,-2.688869947,81.04,0
-0.634984706,-4.811704583,-2.882496964,1405.18,0
-1.336058386,0.312550954,2.49501167,1,0
-0.589578244,0.946753027,0.597701804,15,0
1.994690385,-0.364560536,-0.935028603,15,0
-1.256233476,0.769075102,1.584562573,10,0
1.924412175,-0.216219443,-0.291943792,7.72,0
-0.399112821,0.59799909,-0.04545222,12,0
-0.721812928,0.940952524,0.036024968,9.95,0
1.859029733,-0.136057249,-1.609255173,88.9,0
2.271206654,-1.69088338,-2.031363737,12,0
2.230417442,-1.630994673,-0.727260973,24.4,0
-0.898030377,0.91128247,2.070210749,6.41,0
1.048081144,-0.320801189,-0.337018328,57.62,0
1.960145655,-0.268923394,-1.322068292,29.99,0
-0.874879981,1.453949982,-0.945185986,9.86,0
-0.289407752,0.847976518,-0.309152571,6.98,0
0.963048092,-0.093722767,0.224345707,115.81,0
1.248401589,0.052552706,0.151095908,18.67,0
-1.008706068,0.698463642,1.85694202,50.93,0
-0.120172703,0.691337877,0.465523716,22.49,0
-0.660284465,0.458005496,1.480074242,59.74,0
1.930730227,-1.166120103,-1.767252278,164,0
-1.408799414,0.458409386,0.663853791,55.4,0
1.286005778,-0.01921246,0.666535145,12.08,0
2.279736935,-1.406237265,-0.871272226,14.2,0
-0.305910025,0.909159012,1.172370087,1.29,0
1.835268173,-0.476682446,-1.445468774,105,0
2.058515274,-1.867587659,-0.931222198,134,0
-7.759387254,6.880254088,-5.557483011,17.67,0
2.07488776,0.209202908,-1.674860129,0.89,0
-1.99756562,1.710814706,-0.217812343,43.31,0
2.046541751,-0.007767282,-1.050484149,9.99,0
-0.259652971,1.077451238,1.872418006,31.01,0
-0.462202978,1.128480795,1.815876944,2.67,0
-1.873280621,-1.405339491,1.32636541,200,0
-2.202149625,-1.191249328,2.058584434,87.23,0
-1.205205369,1.17372708,1.009365748,1,0
1.318385956,0.547592256,-0.947158697,1,0
-0.869831064,0.665191631,2.234269404,74.34,0
2.041228633,-0.177383189,-1.197259844,1.79,0
-1.038623026,1.192273364,1.270181126,4.44,0
1.217794117,0.280413403,0.74036963,4.49,0
-0.592099606,1.150824799,-0.245316168,45.87,0
-1.427648624,1.453792007,-0.512111302,19,0
-0.186478372,0.97633798,0.670281812,3.76,0
-0.793080308,-0.33048131,2.415583629,40,0
1.038406231,-0.710118353,0.754975046,125,0
-0.766512832,1.212603204,0.18233945,1.5,0
-0.471898877,1.008965363,2.104103625,1.98,0
-0.601203639,1.038528561,-0.040086429,45.56,0
-0.882606823,0.283555215,-0.787917963,39.44,0
1.907376667,-1.443298522,0.629203157,25,0
-0.368356817,0.163225255,1.323118883,56.65,0
-0.074248641,0.76855503,0.917003479,91.95,0
-2.543416795,2.031755202,-1.289171344,5.89,0
-0.639364867,0.204811769,2.320514303,109.54,0
-0.578072957,0.45048368,0.661662442,1,0
1.318497567,-0.053535876,-0.026277424,1,0
-2.121690425,1.265868446,-0.571912522,42.77,0
-1.301836454,1.693687153,0.467844214,3,0
1.882884902,-1.099576812,-1.708718913,171.95,0
-0.996348812,-0.093418166,1.612785496,47.18,0
1.930472316,0.011364189,-1.737941538,42.81,0
-1.973602772,-1.109062905,0.390346934,250,0
-1.120927263,1.405714322,-0.877624124,23,0
1.25410229,-0.750839127,0.976414967,30.94,0
1.294570243,0.456720475,-0.859157971,0.76,0
-0.172236207,1.037063515,-0.152708764,0.99,0
0.092202245,0.853362152,0.035710665,0.89,0
1.088664849,-0.14665209,1.137645593,9.99,0
-0.604196474,0.460245842,2.269247198,28.75,0
-2.558401142,2.738138683,-0.904409711,13.24,0
-0.692147163,0.751895769,2.614045117,20.1,0
-1.555091153,0.408805136,2.819518785,28.06,0
1.329346775,-0.685458821,-0.37961892,38,0
-0.329289214,1.256757052,-0.75295789,17.99,0
1.23568675,-0.925495517,1.072492583,43.5,0
1.148584184,0.300484934,0.570345147,5.15,0
-1.293912318,1.515716809,-0.006921824,26.99,0
1.101518162,-0.036968146,1.179985647,45,0
1.985655291,-0.372496749,-0.428961092,9.99,0
0.044035775,0.853309374,0.293961239,2.69,0
2.11681906,-0.327064464,-1.664067148,4,0
1.036169703,0.196793852,0.077898925,65,0
1.823706019,-1.477805596,-4.130799439,250,0
1.804232295,-0.810845329,-1.759597677,100,0
-1.097157463,0.137639677,2.190117943,201.42,0
1.303036941,-1.475297632,1.380341128,48.5,0
-0.611357253,0.840366068,-0.149407586,0.89,0
1.984116976,-0.193401451,-0.283592153,2.12,0
-0.791444089,0.062892391,0.663822179,342.17,0
1.686126834,-0.682791553,0.385601205,100,0
0.181833894,1.044515826,-1.672122246,85.25,0
-0.278139922,0.340026968,0.978906651,0,0
-0.850330198,-0.589533681,0.556196378,115.65,0
1.130882267,0.025679471,0.458947286,0.89,0
1.202926219,-0.471900988,0.861035359,1,0
0.968244445,-2.902613015,-1.757708985,638,0
-1.18435546,0.497708514,0.614763739,0.89,0
-0.171198096,0.113462332,0.719730234,48.69,0
-1.363333287,1.845852469,-1.003075207,34.61,0
2.178445836,0.718601393,-3.641026871,0.76,0
-1.034755339,-0.05196741,1.711360065,75,0
-0.077326077,0.68220607,0.512321419,6.95,0
-0.580307515,1.454803187,-0.970534984,32,0
-2.609855691,-0.523340171,0.843647992,16.5,0
-3.707015073,-4.942663562,0.103552815,15.85,0
0.256261042,0.540387816,0.680891668,104.98,0
2.120575874,0.035423022,-1.518052586,1,0
-0.92568191,1.29371149,0.517348029,3.99,0
-1.366440715,-0.966179852,1.352986639,1,0
1.362146494,-0.517979928,0.611888833,5,0
